instrument,instrument_id,n_observations,n_channels,mean_impact,sum_impact,positive_frac,innovation_mean,innovation_std,innovation_abs_mean,innovation_rms,gradient_mean,gradient_abs_mean,gradient_rms,projection_mean,alignment_cosine,alignment_frac,target_variable,target_channel,p_idx,p_hpa,pair_idx,prev_bin,curr_bin,lead_step,ea,eb
aircraft,6,9313,4,0.0001041833747876808,3.8810391426086426,0.04083002358675003,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-0.00026318817981518805,0.0005321722128428519,0.005417530424892902,0.0001041833747876808,0.026984989643096924,0.04083002358675003,temperature,0,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,5.964519004919566e-05,65.60971069335938,0.005599090829491615,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,4.7048000851646066e-05,0.00017250358359888196,0.004878771025687456,5.964519004919566e-05,0.009799739345908165,0.005599090829491615,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,2.9585718948510475e-05,13.313573837280273,0.004813333507627249,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,2.9089287636452354e-05,0.00027152508846484125,0.007202107924968004,2.9585718948510475e-05,0.002964233746752143,0.004813333507627249,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,2.7378187951399013e-05,19.712295532226562,0.005862500052899122,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,5.3113755711819977e-05,0.0002203250624006614,0.0063485619612038136,2.7378187951399013e-05,0.002958846278488636,0.005862500052899122,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-3.845965693471953e-06,-1.846063494682312,0.003854166716337204,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,4.449403058970347e-05,0.00011646572966128588,0.0029619198758155107,-3.845965693471953e-06,-0.0027924361638724804,0.003854166716337204,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,1.9983904167020228e-06,0.1798551380634308,0.003511111019179225,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,3.9173637560452335e-06,7.0015457822592e-06,0.00023397829500027,1.9983904167020228e-06,0.0062023610807955265,0.003511111019179225,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-2.3903492547105998e-05,-1.3041985034942627,0.004856949206441641,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,6.022942397976294e-05,0.0003657702181953937,0.008537393994629383,-2.3903492547105998e-05,-0.0020544338040053844,0.004856949206441641,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,4.589207037497545e-06,0.21693181991577148,0.030928706750273705,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,7.372818072326481e-05,0.0018303185934200883,0.024419987574219704,4.589207037497545e-06,0.00014303413627203554,0.030928706750273705,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,0.0008930327603593469,6.554860591888428,0.13297002017498016,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,0.0005842442624270916,0.0023606433533132076,0.01362844742834568,0.0008930327603593469,0.042543984949588776,0.13297002017498016,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,3.0294821044662967e-05,1.1285426616668701,0.04005154222249985,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-1.027431517286459e-05,0.0002303456567460671,0.0025143499951809645,3.0294821044662967e-05,0.01690704934298992,0.04005154222249985,dewpoint_temperature,1,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,1.8881871710618725e-06,2.0770058631896973,0.005165454465895891,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,3.6482690575212473e-06,2.7956129997619428e-05,0.0009380727424286306,1.8881871710618725e-06,0.0016134594334289432,0.005165454465895891,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-7.164211410781718e-07,-0.32238951325416565,0.004837777931243181,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,5.787023383163614e-06,5.363703894545324e-05,0.001516011543571949,-7.164211410781718e-07,-0.0003410011704545468,0.004837777931243181,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-2.74896547125536e-06,-1.979255199432373,0.005445833317935467,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,1.5156650988501497e-05,4.789124068338424e-05,0.0012783980928361416,-2.74896547125536e-06,-0.0014753544237464666,0.005445833317935467,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-1.9756848814722616e-06,-0.9483287334442139,0.003464583307504654,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,1.1668858860502951e-05,2.9628999982378446e-05,0.0009710784070193768,-1.9756848814722616e-06,-0.00437536695972085,0.003464583307504654,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,-1.8164994344260776e-06,-0.16348494589328766,0.003022222314029932,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,-2.6285848164775416e-08,2.981853185701766e-06,0.00028707378078252077,-1.8164994344260776e-06,-0.004595089703798294,0.003022222314029932,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,4.10503416787833e-05,2.2397477626800537,0.0060116201639175415,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,2.550759381847456e-05,6.869623030070215e-05,0.0016916608437895775,4.10503416787833e-05,0.01780572347342968,0.0060116201639175415,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,-0.00010226290760328993,-4.833967685699463,0.028432410210371017,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,-6.52602466288954e-05,0.000499540357850492,0.007190453354269266,-0.00010226290760328993,-0.010824535973370075,0.028432410210371017,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,-0.0008857765351422131,-6.5015997886657715,0.09523160755634308,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.0009485087939538062,0.002287070034071803,0.015321685932576656,-0.0008857765351422131,-0.037534862756729126,0.09523160755634308,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,1.6528831110917963e-05,0.6157320141792297,0.058063995093107224,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,9.208612027578056e-05,0.00017786392709240317,0.0032977538648992777,1.6528831110917963e-05,0.007033135741949081,0.058063995093107224,u_wind,2,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,3.835750703728991e-06,4.219326019287109,0.005150909069925547,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,1.8932827515527606e-05,0.000272844365099445,0.007700668647885323,3.835750703728991e-06,0.0003992742276750505,0.005150909069925547,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-9.118681191466749e-05,-41.03406524658203,0.004624444525688887,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,-7.679700502194464e-06,0.0005177453276701272,0.0123950419947505,-9.118681191466749e-05,-0.00530852610245347,0.004624444525688887,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-9.42818951443769e-05,-67.88296508789062,0.005508333444595337,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,0.00013846931688021868,0.0004898334736935794,0.011029679328203201,-9.42818951443769e-05,-0.005864871200174093,0.005508333444595337,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-3.361112248967402e-05,-16.133338928222656,0.0034604165703058243,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,9.783747373148799e-05,0.0003606061218306422,0.009235733188688755,-3.361112248967402e-05,-0.007826411165297031,0.0034604165703058243,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,-4.527103737927973e-05,-4.074393272399902,0.0024444444570690393,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,-1.5406763850478455e-05,4.389925379655324e-05,0.004400127101689577,-4.527103737927973e-05,-0.007471494376659393,0.0024444444570690393,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-0.0003404313465580344,-18.57427406311035,0.004142152611166239,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,-1.0013692190113943e-05,0.000766444078180939,0.01600843481719494,-0.0003404313465580344,-0.015604028478264809,0.004142152611166239,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,-0.0018681701039895415,-88.30840301513672,0.028390100225806236,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,-0.0008081861305981874,0.006213953718543053,0.07070405781269073,-0.0018681701039895415,-0.020110340788960457,0.028390100225806236,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,-0.012325254268944263,-90.46736907958984,0.09182561188936234,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.01325607392936945,0.040272895246744156,0.21629472076892853,-0.012325254268944263,-0.036997053772211075,0.09182561188936234,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,0.00023644210887141526,8.807941436767578,0.05623859167098999,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,0.0006664662505500019,0.0025157900527119637,0.03520838916301727,0.00023644210887141526,0.009423316456377506,0.05623859167098999,v_wind,3,9,150.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,5.795787365059368e-05,63.753662109375,0.00514272740110755,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,0.00019134898320771754,0.0003497870056889951,0.00983298197388649,5.795787365059368e-05,0.004724725615233183,0.00514272740110755,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,0.00010299172572558746,46.346275329589844,0.005095555447041988,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,-9.368083738081623e-06,0.0004616278747562319,0.010020977817475796,0.00010299172572558746,0.0074162110686302185,0.005095555447041988,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-8.356008765986189e-05,-60.16326141357422,0.004550000187009573,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,0.00015786149015184492,0.0003858945274259895,0.01069141086190939,-8.356008765986189e-05,-0.005362371914088726,0.004550000187009573,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-8.234660526795778e-06,-3.952637195587158,0.002510416554287076,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,-2.4868031687219627e-06,8.11520148999989e-05,0.0024241514038294554,-8.234660526795778e-06,-0.007305283565074205,0.002510416554287076,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,-4.325795998738613e-06,-0.3893216550350189,0.002188888844102621,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,-7.380719125649193e-06,9.633437912270892e-06,0.0004098918288946152,-4.325795998738613e-06,-0.0076638865284621716,0.002188888844102621,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-0.00011513259960338473,-6.281749725341797,0.004801964852958918,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,-8.379317296203226e-05,0.000599837803747505,0.013010435737669468,-0.00011513259960338473,-0.00649325642734766,0.004801964852958918,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,5.4362120863515884e-05,2.569697380065918,0.02775544673204422,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,2.698424623304163e-06,0.0023212265223264694,0.02766278013586998,5.4362120863515884e-05,0.001495711738243699,0.02775544673204422,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,-0.000665017927531153,-4.881231784820557,0.13705721497535706,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.0006696659256704152,0.002929465379565954,0.0219956636428833,-0.000665017927531153,-0.019629690796136856,0.13705721497535706,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,0.0001418049942003563,5.282519817352295,0.043917104601860046,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-0.00024917611153796315,0.0007227571331895888,0.005675619002431631,0.0001418049942003563,0.03505932167172432,0.043917104601860046,temperature,0,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,4.69499864266254e-05,51.64498519897461,0.005159090738743544,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,7.070521678542718e-05,0.0001427523820893839,0.0036166985519230366,4.69499864266254e-05,0.01040573138743639,0.005159090738743544,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,3.999370164819993e-05,17.99716567993164,0.0052622221410274506,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,2.4754532205406576e-05,0.00022750359494239092,0.004737758077681065,3.999370164819993e-05,0.006091279909014702,0.0052622221410274506,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-2.7317291824147105e-06,-1.9668450355529785,0.004566666670143604,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,5.494782089954242e-05,0.0001637955429032445,0.004472513683140278,-2.7317291824147105e-06,-0.00041906273690983653,0.004566666670143604,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-4.272730166121619e-06,-2.050910472869873,0.002435416681692004,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,2.2440195607487112e-05,7.08879524609074e-05,0.0021565163042396307,-4.272730166121619e-06,-0.004260924179106951,0.002435416681692004,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,3.055933177620318e-07,0.027503399178385735,0.0026000000070780516,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,4.980378207619651e-07,2.509201976863551e-06,0.00010510070569580421,3.055933177620318e-07,0.0021114973351359367,0.0026000000070780516,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-3.360900518600829e-05,-1.8337409496307373,0.004948589485138655,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,4.825818177778274e-05,0.000310576957417652,0.006551194004714489,-3.360900518600829e-05,-0.0037643606774508953,0.004948589485138655,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,0.0002207207726314664,10.433470726013184,0.029384387657046318,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,0.00013657091767527163,0.0012273858301341534,0.013192754238843918,0.0002207207726314664,0.01273371372371912,0.029384387657046318,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,-0.00037785034510307014,-2.7734215259552,0.1366485059261322,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.00017722282791510224,0.0016292419750243425,0.012948435731232166,-0.00037785034510307014,-0.018946094438433647,0.1366485059261322,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,5.720929038943723e-05,2.1311604976654053,0.057151295244693756,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-0.00010736164404079318,0.00033477554097771645,0.002545007271692157,5.720929038943723e-05,0.031542982906103134,0.057151295244693756,dewpoint_temperature,1,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,4.990336947230389e-06,5.489370822906494,0.004982727114111185,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,1.0574917723715771e-05,2.8328375265118666e-05,0.0009347714367322624,4.990336947230389e-06,0.004279310815036297,0.004982727114111185,u_wind,2,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,2.7446217245596927e-06,1.2350797653198242,0.0052622221410274506,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,2.1129721972101834e-06,5.993508602841757e-05,0.002099615056067705,2.7446217245596927e-06,0.0009432630613446236,0.0052622221410274506,u_wind,2,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-1.613805693523318e-07,-0.11619400978088379,0.004333333112299442,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,7.519277005485492e-06,3.0739658541278914e-05,0.000965666607953608,-1.613805693523318e-07,-0.00011466137220850214,0.004333333112299442,u_wind,2,10,100.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
